944.1;944.X;Zeitlich übergreifend;"{""goe"":{""fi"":"" lsg=\""7 pnn 800\""""}}";Temporally unspecific
944.2;944.X;Mittelalter;"{""goe"":{""fi"":"" lsg=\""7 pno 800\""""}}";Middle Ages
944.3;944.X;Frühe Neuzeit;"{""kiel"":[""ska 395.950"",""ska 456.400""],""goe"":{""fi"":"" lsg=\""7 pnp 800\""""}}";Modern history
944.4;944.X;19. Jahrhundert;"{""kiel"":[""gse 595.30""],""goe"":{""fi"":"" lsg=\""7 pnq 800\""""}}";19th century
944.5;944.X;20. Jahrhundert - 1. Hälfte;"{""kiel"":[""ska 790.600"",""gsf 820.20""],""goe"":{""fi"":"" lsg=\""7 pnr 800\""""}}";20th century - first half
944.6;944.X;Seit 1945;"{""kiel"":[""ska 681.800"",""ska 690.800""],""goe"":{""fi"":"" lsg=\""7 pnr 800\""""}}";from 1945
944.X;94X;Persönlichkeiten;"{""kiel"":[""ska 395.950"",""ska 456.400"",""gse 595.30"",""ska 790.600"",""gsf 820.20"",""ska 681.800"",""ska 690.800""],""goe"":{""fi"":""( lsg=\""7 pnn 800\"") or ( lsg=\""7 pno 800\"") or ( lsg=\""7 pnp 800\"") or ( lsg=\""7 pnq 800\"") or ( lsg=\""7 pnr 800\"") or ( lsg=\""7 pnr 800\"")""}}";Persons
945.1;945.X;Zeitlich übergreifend;"{""kiel"":[""ska 87?"",""ska 88?"",""ska 894?"",""ska 973?"",""ska 975?"",""ska 997?""],""goe"":{""fi"":"" lsg=\""7 pnn 500\""""}}";Temporally unspecific
945.2;945.X;Mittelalter;"{""kiel"":[""ska 893?""],""goe"":{""fi"":"" lsg=\""7 pno 500\""""}}";Middle Ages
945.3;945.X;Frühe Neuzeit;"{""kiel"":[""ska 895?"",""ska 897?"",""ska 899?""],""goe"":{""fi"":"" lsg=\""7 pnp 500\""""}}";Modern history
945.4;945.X;19. Jahrhundert;"{""kiel"":[""ska 900?"",""ska 901?"",""ska 902?""],""goe"":{""fi"":"" lsg=\""7 pnq 500\""""}}";19th century
945.5;945.X;20. Jahrhundert;"{""kiel"":[""ska 903?"",""ska 904?"",""ska 905?"",""ska 908?"",""ska 91?"",""ska 92?"",""ska 930?""],""goe"":{""fi"":"" lsg=\""7 pnr 500\""""}}";20th century
945.X;94X;Kulturgeschichte;"{""kiel"":[""ska 87?"",""ska 88?"",""ska 894?"",""ska 973?"",""ska 975?"",""ska 997?"",""ska 893?"",""ska 895?"",""ska 897?"",""ska 899?"",""ska 900?"",""ska 901?"",""ska 902?"",""ska 903?"",""ska 904?"",""ska 905?"",""ska 908?"",""ska 91?"",""ska 92?"",""ska 930?""],""goe"":{""fi"":""( lsg=\""7 pnn 500\"") or ( lsg=\""7 pno 500\"") or ( lsg=\""7 pnp 500\"") or ( lsg=\""7 pnq 500\"") or ( lsg=\""7 pnr 500\"")""}}";Cultural history
946.1;946.X;Zeitlich übergreifend;"{""kiel"":[""ska 146.7?"",""ska 155?"",""ska 156?"",""ska 157?"",""ska 159?"",""ska 161.700"",""ska 166?"",""ska 171?"",""ska 172?"",""ska 146.600""],""goe"":{""fi"":"" lsg=\""7 pnn 600\""""}}";Temporally unspecific
946.2;946.X;Mittelalter;"{""kiel"":[""ska 287.600"",""ska 301.600""],""goe"":{""fi"":"" lsg=\""7 pno 600\""""}}";Middle Ages
946.3;946.X;Frühe Neuzeit;"{""goe"":{""fi"":"" lsg=\""7 pnp 600\""""}}";Modern history
946.4;946.X;19. Jahrhundert;"{""kiel"":[""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 551.700"",""ska 554.700"",""ska 566.700""],""goe"":{""fi"":"" lsg=\""7 pnq 600\""""}}";19th century
946.5;946.X;20. Jahrhundert;"{""kiel"":[""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 554.700"",""ska 566.700"",""ska 681.700"",""ska 690.700"",""ska 693.700"",""ska 845?""],""goe"":{""fi"":"" lsg=\""7 pnr 600\""""}}";20th century
946.X;94X;Regionalgeschichte;"{""kiel"":[""ska 146.7?"",""ska 155?"",""ska 156?"",""ska 157?"",""ska 159?"",""ska 161.700"",""ska 166?"",""ska 171?"",""ska 172?"",""ska 146.600"",""ska 287.600"",""ska 301.600"",""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 551.700"",""ska 554.700"",""ska 566.700"",""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 554.700"",""ska 566.700"",""ska 681.700"",""ska 690.700"",""ska 693.700"",""ska 845?""],""goe"":{""fi"":""( lsg=\""7 pnn 600\"") or ( lsg=\""7 pno 600\"") or ( lsg=\""7 pnp 600\"") or ( lsg=\""7 pnq 600\"") or ( lsg=\""7 pnr 600\"")""}}";Regional history
947.1;947.X;Zeitlich übergreifend;"{""goe"":{""fi"":"" lsg=\""7 pnn 700\""""}}";Temporally unspecific
947.2;947.X;Mittelalter;"{""kiel"":[""ska 281.500""],""goe"":{""fi"":"" lsg=\""7 pno 700\""""}}";Middle Ages
947.3;947.X;Frühe Neuzeit;"{""kiel"":[""ska 383?""],""goe"":{""fi"":"" lsg=\""7 pnp 700\""""}}";Modern history
947.4;947.X;19. Jahrhundert;"{""kiel"":[""ska 529?""],""goe"":{""fi"":"" lsg=\""7 pnq 700\""""}}";19th century
947.5;947.X;20. Jahrhundert;"{""kiel"":[""ska 529?""],""goe"":{""fi"":"" lsg=\""7 pnr 700\""""}}";20th century
947.X;94X;Stadt- und Ortsgeschichte;"{""kiel"":[""ska 281.500"",""ska 383?"",""ska 529?"",""ska 529?""],""goe"":{""fi"":""( lsg=\""7 pnn 700\"") or ( lsg=\""7 pno 700\"") or ( lsg=\""7 pnp 700\"") or ( lsg=\""7 pnq 700\"") or ( lsg=\""7 pnr 700\"")""}}";History of cities and places
948.1;948.X;Zeitlich übergreifend;"{""kiel"":[""ska 212?"",""ska 209.100"",""ska 209.200"",""ska 209.400"",""ska 209.600"",""gsb 936.50"",""gsb 936.60""]}";Temporally unspecific
948.2;948.X;Mittelalter;"{""kiel"":[""ska 209.800"",""ska 340?"",""ska 341?"",""ska 342?"",""ska 344?"",""gsd 475?"",""gsd 485?""]}";Middle Ages
948.3;948.X;Frühe Neuzeit;"{""kiel"":[""ska 489?"",""gsd 485?"",""gsd 475?"",""gsd 970.40""]}";Modern history
948.4;948.X;19. Jahrhundert;"{""kiel"":[""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?""]}";19th century
948.5;948.X;20. Jahrhundert;"{""kiel"":[""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?""]}";20th century
948.X;94X;Religions- und Kirchengeschichte;"{""kiel"":[""ska 212?"",""ska 209.100"",""ska 209.200"",""ska 209.400"",""ska 209.600"",""gsb 936.50"",""gsb 936.60"",""ska 209.800"",""ska 340?"",""ska 341?"",""ska 342?"",""ska 344?"",""gsd 475?"",""gsd 485?"",""ska 489?"",""gsd 485?"",""gsd 475?"",""gsd 970.40"",""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?"",""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?""]}";History of religion and Church history
949.01;949.0X;Zeitlich übergreifend;"{""kiel"":[""ska 185.900""],""goe"":{""fi"":"" lsg=\""7 pnn 300\""""}}";Temporally unspecific
949.02;949.0X;Mittelalter;"{""kiel"":[""ska 305?"",""ska 308?"",""ska 314.900""],""goe"":{""fi"":"" lsg=\""7 pno 300\""""}}";Middle Ages
949.03;949.0X;Frühe Neuzeit;"{""kiel"":[""ska 439?"",""ska 438?""],""goe"":{""fi"":"" lsg=\""7 pnp 300\""""}}";Modern history
949.04;949.0X;19. Jahrhundert;"{""kiel"":[""ska 574?"",""ska 575?"",""ska 597.900""],""goe"":{""fi"":"" lsg=\""7 pnq 300\""""}}";19th century
949.05;949.0X;20. Jahrhundert;"{""kiel"":[""ska 574?"",""ska 575?"",""ska 597.900""],""goe"":{""fi"":"" lsg=\""7 pnr 300\""""}}";20th century
949.0X;949.X;Sozialgeschichte allgemein;"{""kiel"":[""ska 185.900"",""ska 305?"",""ska 308?"",""ska 314.900"",""ska 439?"",""ska 438?"",""ska 574?"",""ska 575?"",""ska 597.900"",""ska 574?"",""ska 575?"",""ska 597.900""],""goe"":{""fi"":""( lsg=\""7 pnn 300\"") or ( lsg=\""7 pno 300\"") or ( lsg=\""7 pnp 300\"") or ( lsg=\""7 pnq 300\"") or ( lsg=\""7 pnr 300\"")""}}";Social history in general
949.1;949.X;Geschichte der Frau;"{""kiel"":[""ska 819?""]}";History of women
949.2;949.X;Geschichte der Arbeiterbewegung;"{""kiel"":[""ska 609?"",""ska 851?"",""soz 810?""]}";History of labour movement
949.X;94X;Sozialgeschichte;"{""kiel"":[""ska 185.900"",""ska 305?"",""ska 308?"",""ska 314.900"",""ska 439?"",""ska 438?"",""ska 574?"",""ska 575?"",""ska 597.900"",""ska 574?"",""ska 575?"",""ska 597.900"",""ska 819?"",""ska 609?"",""ska 851?"",""soz 810?""],""goe"":{""fi"":""( lsg=\""7 pnn 300\"") or ( lsg=\""7 pno 300\"") or ( lsg=\""7 pnp 300\"") or ( lsg=\""7 pnq 300\"") or ( lsg=\""7 pnr 300\"")""}}";Social history
94A.01;94A.0X;Zeitlich übergreifend;"{""kiel"":[""ska 185.100"",""ska 185.200"",""ska 196?"",""ska 198?""],""goe"":{""fi"":"" lsg=\""7 pnn 400\""""}}";Temporally unspecific
94A.02;94A.0X;Mittelalter;"{""kiel"":[""ska 305?"",""ska 308?""],""goe"":{""fi"":"" lsg=\""7 pno 400\""""}}";Middle Ages
94A.03;94A.0X;Frühe Neuzeit;"{""kiel"":[""ska 438?"",""ska 460?"",""ska 462?""],""goe"":{""fi"":"" lsg=\""7 pnp 400\""""}}";Modern history
94A.04;94A.0X;19. Jahrhundert;"{""kiel"":[""ska 574?"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?""],""goe"":{""fi"":"" lsg=\""7 pnq 400\""""}}";19th century
94A.05;94A.0X;20. Jahrhundert;"{""kiel"":[""ska 574?"",""ska 785?"",""ska 788.800"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?""],""goe"":{""fi"":"" lsg=\""7 pnr 400\""""}}";20th century
94A.0X;94A.X;Wirtschaftsgeschichte allgemein;"{""kiel"":[""ska 185.100"",""ska 185.200"",""ska 196?"",""ska 198?"",""ska 305?"",""ska 308?"",""ska 438?"",""ska 460?"",""ska 462?"",""ska 574?"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?"",""ska 574?"",""ska 785?"",""ska 788.800"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?""],""goe"":{""fi"":""( lsg=\""7 pnn 400\"") or ( lsg=\""7 pno 400\"") or ( lsg=\""7 pnp 400\"") or ( lsg=\""7 pnq 400\"") or ( lsg=\""7 pnr 400\"")""}}";Economic history in general
94A.1;94A.X;Agrargeschichte;"{""kiel"":[""agr 2?"",""ska 185.900"",""ska 446.100"",""ska 446.200"",""ska 446.400"",""ska 446.500"",""ska 446.600"",""ska 446.700"",""ska 597.100"",""ska 786?""]}";History of agriculture
94A.21;94A.2X;Zeitlich übergreifend;"{""kiel"":[""ska 617?"",""ska 790.100""]}";Inter-time
94A.22;94A.2X;Mittelalter;"{""kiel"":[""ska 790.600""]}";Middle Ages
94A.23;94A.2X;Frühe Neuzeit;"{""kiel"":[""ska 321.200"",""nor 293.600""]}";Modern history
94A.24;94A.2X;19. Jahrhundert;"{""kiel"":[""nor 790.800""]}";19th century
94A.25;94A.2X;20. Jahrhundert;"{""kiel"":[""ska 146.500"",""ska 281.400"",""ska 381?"",""ska 527?""]}";20th century
94A.2X;94A.X;Handelsgeschichte (hier auch Ostseehandel);"{""kiel"":[""ska 790.600"",""ska 192.100"",""ska 321.900"",""ska 456.400"",""ska 456.100"",""ska 613?"",""ska 617?"",""ska 613?""]}";History of trade (here also Baltic Sea trade)
94A.3;94A.X;Geschichte der Hanse;"{""kiel"":[""ska 527?""]}";History of the Hanseatic League
94A.X;94X;Wirtschaftsgeschichte;"{""kiel"":[""ska 185.100"",""ska 185.200"",""ska 196?"",""ska 198?"",""ska 305?"",""ska 308?"",""ska 438?"",""ska 460?"",""ska 462?"",""ska 574?"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?"",""ska 574?"",""ska 785?"",""ska 788.800"",""ska 575?"",""ska 793?"",""ska 624?"",""ska 626?"",""agr 2?"",""ska 185.900"",""ska 446.100"",""ska 446.200"",""ska 446.400"",""ska 446.500"",""ska 446.600"",""ska 446.700"",""ska 597.100"",""ska 786?"",""ska 790.600"",""ska 192.100"",""ska 321.900"",""ska 456.400"",""ska 456.100"",""ska 613?"",""ska 617?"",""ska 613?"",""ska 527?""],""goe"":{""fi"":""(( lsg='7 pnn 400') or ( lsg='7 pno 400') or ( lsg='7 pnp 400') or ( lsg='7 pnq 400') or ( lsg='7 pnr 400'))""}}";Economic history
94B;94X;Rechtsgeschichte;"{""kiel"":[""ska 675?"",""pol 969?"",""jus 941.100"",""jus 943?"",""jus 949?"",""jus 952?"",""jus 954?"",""jus 956?"",""nor 293.600"",""nor 790.800""]}";Law history
94C.1;94C.X;Zeitlich übergreifend;{};Inter-time
94C.2;94C.X;Mittelalter;"{""kiel"":[""ska 281.400""]}";Middle Ages
94C.3;94C.X;Frühe Neuzeit;"{""kiel"":[""ska 381?""]}";Modern history
94C.4;94C.X;19. Jahrhundert;"{""kiel"":[""ska 527?""]}";19th century
94C.5;94C.X;20. und 21. Jahrhundert;{};20th and 21st century
94C.X;94X;Militärgeschichte;"{""kiel"":[""pol 986.3""]}";Military history
94D;94X;Bildungsgeschichte;"{""kiel"":[""sci 2?""]}";Education history
94E;94X;Technikgeschichte (Erfindungen, Schiffbau etc.);"{""kiel"":[""sci 4?""]}";History of technology (inventions, shipbuilding etc.)
94F;94X;Jüdische Geschichte;"{""kiel"":[""ska 586.500""]}";World history of Jews
94X;vn2;Geschichte;"{""kiel"":[""ska 001?"",""ska 102.200"",""ska 104?"",""ska 105?"",""ska 106?"",""ska 107?"",""ska 108?"",""ska 109?"",""ska 110?"",""ska 146.740"",""ska 670?"",""ska 870.016"",""ska 870.017"",""ska 870.018"",""ska 873?"",""ska 876?"",""ska 878?"",""ska 914.030"",""ska 914.040"",""ska 914.060"",""ska 914.070"",""ska 116?"",""ska 133?"",""ska 140?"",""ska 117?"",""ska 118?"",""ska 102.400"",""ska 161.200"",""ska 163.023"",""ska 168.023"",""ska 214.200"",""ska 153.023"",""ska 872?"",""ska 278?"",""ska 287.200"",""ska 296.200"",""ska 298.200"",""ska 301.200"",""ska 344.200"",""gsd 302?"",""ska 369.200"",""ska 403.200"",""ska 406.300"",""ska 406.700"",""ska 410.200"",""ska 413.200"",""ska 421.200"",""ska 424.300"",""ska 424.700"",""ska 427.300"",""ska 427.700"",""ska 430.200"",""ska 433.300"",""ska 433.700"",""ska 421.300"",""gsd 302?"",""ska 386.200"",""ska 389.200"",""ska 392.200"",""ska 395.200"",""ska 395.500"",""ska 500.200"",""ska 500.500"",""ska 500.800"",""ska 503.200"",""ska 533.200"",""ska 535.200"",""ska 537.200"",""ska 541.200"",""ska 548.200"",""ska 551.200"",""ska 554.200"",""ska 558.200"",""ska 563.300"",""ska 563.700"",""ska 566.200"",""ska 569.200"",""ska 503.200"",""ska 537.200"",""ska 541.200"",""ska 544.200"",""ska 548.200"",""ska 554.200"",""ska 558.200"",""ska 560.200"",""ska 566.200"",""ska 569.200"",""ska 571.200"",""ska 511.200"",""ska 511.5?"",""ska 518.200"",""ska 523.200"",""ska 681.200"",""ska 690.200"",""ska 693.200"",""ska 100?"",""ska 145?"",""ska 146.900"",""ska 153?"",""ska 159?"",""ska 161?"",""ska 163?"",""ska 168?"",""ska 178?"",""gsb 680?"",""ska 280?"",""ska 281.300"",""ska 281.900"",""ska 287?"",""ska 293?"",""ska 294?"",""ska 296.100"",""ska 296.700"",""ska 298.100"",""ska 298.250"",""ska 298.700"",""ska 298.100"",""ska 298.500"",""ska 298.700"",""ska 301.100"",""ska 301.250"",""ska 301.900"",""ska 308?"",""gsd 280?"",""gsd 303?"",""ska 359?"",""ska 361?"",""ska 364?"",""ska 369.100"",""ska 369.300"",""ska 369.400"",""ska 369.500"",""ska 374?"",""ska 376?"",""ska 386?"",""ska 389?"",""ska 392?"",""ska 395.300"",""ska 395.400"",""ska 395.600"",""ska 395.600"",""ska 395.700"",""ska 395.9?"",""ska 40?"",""ska 421.100"",""ska 421.500"",""ska 421.500"",""ska 424.100"",""ska 424.400"",""ska 424.800"",""ska 427.100"",""ska 427.400"",""ska 427.800"",""ska 430.100"",""ska 430.700"",""ska 433.100"",""ska 433.400"",""ska 433.800"",""gsd 280?"",""gsd 303?"",""gsd 799?"",""gsd 814?"",""gsd 812?"",""gsd 962?"",""ska 439?"",""ska 369.600"",""ska 369.800"",""ska 395.100"",""ska 490?"",""ska 491?"",""ska 493.100"",""ska 493.200"",""ska 493.900"",""ska 496?"",""ska 498?"",""ska 500.300"",""ska 500.600"",""ska 500.900"",""ska 395.400"",""ska 503.100"",""ska 503.900"",""ska 532?"",""ska 533.700"",""ska 535.700"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 551.100"",""ska 551.900"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 562?"",""ska 563.100"",""ska 563.400"",""ska 563.900"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 573?"",""ska 575?"",""gse 595?"",""gse 660?"",""ska 490?"",""ska 491?"",""ska 493.800"",""ska 496?"",""ska 503.100"",""ska 503.400"",""ska 503.900"",""ska 507.100"",""ska 507.200"",""ska 507.400"",""ska 507.600"",""ska 507.800"",""ska 532?"",""ska 537.100"",""ska 537.900"",""ska 541.100"",""ska 541.900"",""ska 544.100"",""ska 544.700"",""ska 546?"",""ska 547?"",""ska 548.100"",""ska 548.900"",""ska 550?"",""ska 554.100"",""ska 554.900"",""ska 558.700"",""ska 560.700"",""ska 562?"",""ska 566.100"",""ska 566.900"",""ska 569.700"",""ska 571.700"",""ska 573?"",""ska 575?"",""gsf 820?"",""ska 509?"",""ska 511"",""ska 511.100"",""ska 511.300"",""ska 511.6?"",""ska 511.7?"",""ska 511.8?"",""ska 511.900"",""ska 516?"",""ska 517?"",""ska 518"",""ska 518.100"",""ska 518.300"",""ska 518.400"",""ska 518.500"",""ska 518.650"",""ska 518.7?"",""ska 518.8?"",""ska 518.900"",""ska 523.100"",""ska 523.300"",""ska 523.400"",""ska 523.700"",""ska 523.900"",""gsf 152.40"",""ska 670?"",""ska 671?"",""ska 681.100"",""ska 681.900"",""ska 684?"",""ska 685?"",""ska 689?"",""ska 690.100"",""ska 690.900"",""ska 693.100"",""ska 693.900"",""ska 694?"",""gsg 820?"",""gsg 872.50"",""gsg 877.10"",""ska 395.950"",""ska 456.400"",""gse 595.30"",""ska 790.600"",""gsf 820.20"",""ska 681.800"",""ska 690.800"",""ska 87?"",""ska 88?"",""ska 894?"",""ska 973?"",""ska 975?"",""ska 997?"",""ska 893?"",""ska 895?"",""ska 897?"",""ska 899?"",""ska 900?"",""ska 901?"",""ska 902?"",""ska 903?"",""ska 904?"",""ska 905?"",""ska 908?"",""ska 91?"",""ska 92?"",""ska 930?"",""ska 146.7?"",""ska 155?"",""ska 156?"",""ska 157?"",""ska 159?"",""ska 161.700"",""ska 166?"",""ska 171?"",""ska 172?"",""ska 146.600"",""ska 287.600"",""ska 301.600"",""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 551.700"",""ska 554.700"",""ska 566.700"",""ska 537.700"",""ska 541.700"",""ska 548.700"",""ska 554.700"",""ska 566.700"",""ska 681.700"",""ska 690.700"",""ska 693.700"",""ska 845?"",""ska 281.500"",""ska 383?"",""ska 529?"",""ska 529?"",""ska 212?"",""ska 209.100"",""ska 209.200"",""ska 209.400"",""ska 209.600"",""gsb 936.50"",""gsb 936.60"",""ska 209.800"",""ska 340?"",""ska 341?"",""ska 342?"",""ska 344?"",""gsd 475?"",""gsd 485?"",""ska 489?"",""gsd 485?"",""gsd 475?"",""gsd 970.40"",""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?"",""ska 652?"",""ska 654?"",""ska 666?"",""ska 668?"",""ska 819?"",""ska 609?"",""ska 851?"",""soz 810?"",""agr 2?"",""ska 185.900"",""ska 446.100"",""ska 446.200"",""ska 446.400"",""ska 446.500"",""ska 446.600"",""ska 446.700"",""ska 597.100"",""ska 786?"",""ska 790.600"",""ska 192.100"",""ska 321.900"",""ska 456.400"",""ska 456.100"",""ska 613?"",""ska 617?"",""ska 613?"",""ska 527?"",""ska 675?"",""pol 969?"",""jus 941.100"",""jus 943?"",""jus 949?"",""jus 952?"",""jus 954?"",""jus 956?"",""nor 293.600"",""nor 790.800"",""pol 986.3"",""sci 2?"",""sci 4?"",""ska 586.500""],""goe"":{""fi"":"" lsg=\""7 pnn\"" or lsg=\""7 pno\"" or lsg=\""7 pnp\"" or lsg=\""7 pnq\"" or lsg=\""7 pnr\""""}}";History;"zu lang"
vifanord-ROOT;ROOT;vifanord;"{""kiel"":[""ska 112.100"",""ska 112.200"",""ska 112.500"",""ska 112.600"",""ska 112.800"",""nor 295.200"",""nor 565.600"",""nor 675.600"",""all 77?"",""all 78?"",""all 79?"",""all 80?"",""all 81?"",""all 82?"",""all 83?"",""soz 970?"",""ska 357?"",""ska 476?"",""ska 486?"",""ska 664?"",""ska 867.200"",""ska 867.600"",""ska 867.800"",""gsd 495?"",""gsd 503?"",""ska 595?"",""ska 596?"",""ska 827?"",""kun436?"",""kun 608.1"",""kun 613.2"",""kun 802?"",""kun819.2"",""phi 468.200"",""rel 680:kie 7?""],""goe"":{""fi"":""( lsg=\""7 pnn?\"" or lsg=\""7 pno?\"" or lsg=\""7 pnp?\"" or lsg=\""7 pnq?\"" or lsg=\""7 pnr?\"" or lsg=\""7 qgc 5?\"") or ( lsg=\""7 le?\"" or lsg=\""7 ld?\"" or lsg=\""7 li? \"") or ( lsg=\""7 pnn 500\"" or lsg=\""7 pno 500\"" or lsg=\""7 pnp 500\"" or lsg=\""7 pnq 500\"" or lsg=\""7 pnr 500\"" or lsg=\""7 ca?\"" or lsg=\""7 cbq 100\"" or lsg=\""7 cbd 121\"" or lsg=\""7 qum 100\"") or ( lsg=\""7 g?\"" not lsg=\""7 gu?\"" not lsg=\""7 gy?\"")""}}";vifanord
vn1;vifanord-ROOT;Philologie;"{""kiel"":[""sla 852?"",""nor 0?"",""nor 20?"",""nor 210?"",""nor 303.100"",""nor 325?"",""nor 326?"",""nor 327?"",""nor 329?"",""nor 33?"",""nor 810?"",""nor 840.900""],""goe"":{""fi"":""(( lsg=\""7 jlm 2?\"" or lsg=\""7 jlm 3?\"" or lsg=\""7 jln 3?\"" and lsg=\""7 jls 3?\"" or lsg=\""7 jln 2?\"" and lsg=\""7 jls 2?\"") or ( lsg=\""7 jll 2?\"" or lsg=\""7 jll 3?\"")) or (( lsg=\""7 jlm 4?\"" or lsg=\""7 jlm 5?\"" or lsg=\""7 jls 4?\"" and lsg=\""7 jln 4?\"" or lsg=\""7 jls 5?\"" and lsg=\""7 jln 5?\"") or ( lsg=\""7 jll 4?\"" or lsg=\""7 jll 5?\"" or lsg=\""7 jll 6?\""))""}}";Philology
vn11;vn1;Sprache;"{""kiel"":[""nor 0?"",""nor 20?"",""nor 210?"",""nor 31?"",""nor 320?"",""sla 853?"",""sla 852?""],""goe"":{""fi"":""( lsg=\""7 jlm 2?\"" or lsg=\""7 jlm 3?\"" or lsg=\""7 jln 3?\"" and lsg=\""7 jls 3?\"" or lsg=\""7 jln 2?\"" and lsg=\""7 jls 2?\"") or ( lsg=\""7 jll 2?\"" or lsg=\""7 jll 3?\"")""}}";Language
vn12;vn1;Literatur;"{""kiel"":[""nor 0?"",""nor 20?"",""nor 210?"",""nor 303.100"",""nor 325?"",""nor 326?"",""nor 327?"",""nor 329?"",""nor 33?"",""nor 810?"",""nor 840.900""],""goe"":{""fi"":""( lsg=\""7 jlm 4?\"" or lsg=\""7 jlm 5?\"" or lsg=\""7 jls 4?\"" and lsg=\""7 jln 4?\"" or lsg=\""7 jls 5?\"" and lsg=\""7 jln 5?\"") or ( lsg=\""7 jll 4?\"" or lsg=\""7 jll 5?\"" or lsg=\""7 jll 6?\"")""}}";Literature
vn2;vifanord-ROOT;Geschichte und Geowissenschaften;"{""kiel"":[""ska 001?"",""ska 013.200"",""ska 013.700"",""ska 013.800"",""ska 013.900"",""ska 015?"",""ska 02?"",""ska 03?"",""ska 04?"",""ska 05?"",""ska 06?"",""ska 07?"",""ska 08?"",""ska 09?"",""lan 256?"",""lan 543?"",""lan 546?"",""jus 942.015"",""jus 949.015"",""jus 952.015"",""jus 954.015"",""jus 956.015"",""ska 015.028"",""ska 003.028"",""ska 033.028"",""ska 035.028"",""ska 037.028"",""ska 048.028"",""ska 077.028"",""ska 007?"",""ska 019?"",""ska 035.400"",""ska 033.400"",""ska 041?"",""ska 052?"",""ska 081?"",""ska 974?"",""ska 112.100"",""ska 112.200"",""ska 112.500"",""ska 112.600"",""ska 112.800"",""nor 295.200"",""nor 565.600"",""nor 675.600"",""all 77?"",""all 78?"",""all 79?"",""all 80?"",""all 81?"",""all 82?"",""all 83?"",""ska 001?"",""ska 102.200"",""ska 104?"",""ska 105?"",""ska 106?"",""ska 107?"",""ska 108?"",""ska 109?"",""ska 110?"",""ska 146.740"",""ska 670?"",""ska 870.016"",""ska 870.017"",""ska 870.018"",""ska 873?"",""ska 876?"",""ska 878?"",""ska 914.030"",""ska 914.040"",""ska 914.060"",""ska 914.070"",""ska 116?"",""ska 133?"",""ska 140?"",""ska 117?"",""ska 118?"",""ska 675?"",""pol 969?"",""jus 941.100"",""jus 943?"",""jus 949?"",""jus 952?"",""jus 954?"",""jus 956?"",""nor 293.600"",""nor 790.800"",""pol 986.3"",""sci 2?"",""sci 4?"",""ska 586.500""],""goe"":{""fi"":"" lsg=\""7 pnn?\"" or lsg=\""7 pno?\"" or lsg=\""7 pnp?\"" or lsg=\""7 pnq?\"" or lsg=\""7 pnr?\"" or lsg=\""7 qgc 5?\""""}}";History and Geoscience
